,lat,long,dissemination_area,quest,ville,codep,rta,arron,debut,mess1,q1,q2_m1,q2_m2,q2_m3,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14_m1,q14_m2,q14_m3,q15,q16,q17,q18,q19,q20,q20a,q21,q22,q23,q24,q25,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,pond
221,45.468598,-73.591529,24661048,1339,MONTREAL,H4C2E9,H4C,5,1,1,2, , , , , , , , , , , , , , ,1, , ,1,1,3,4,4,1, ,2,2,2,2,2,2,1,1,2,3,2,2,2,2,2, ,2.16279574167529
222,45.547687,-73.640649,24662612,1341,MONTREAL,H2M1T1,H2M,9,1,1,1,2, , ,2,1,2,2,2,2,2,2,2,1,2, , , ,2,1,4,2,4,1, ,2,4,2,1,2,2,2,1,3,2,2,2,2,1,1,1,0.98007152863766
223,45.5668543231605,-73.6466943472624,24662643,1342,MONTREAL,H2B,H2B,9,1,1,2, , , , , , , , , , , , , , ,3, , ,2,1,2,1,4,1, ,2,9,2,1,2,2,2,1,1,1,2,2,2,1,2, ,0.98007152863766
224,45.555691,-73.598396,24661630,1344,MONTREAL,H2A3E3,H2A,6,1,1,2, , , , , , , , , , , , , , ,3, , ,4,6,2,2,4,1, ,2,9,2,1,2,2,4,4,1,2,2,2,2,1,2, ,0.71318334403313
225,45.539127,-73.646725,24660482,1350,MONTREAL,H2N1K2,H2N,9,1,1,1,1, , ,4,4,1,2,2,2,2,1,2,9,1, , , ,3,1,3,4,4,2,0,2,6,1,1,2,2,3,1,2,3,2,2,1,1,1,3,0.81856585972332
226,45.586603,-73.64034,24662686,1353,MONTREAL-NORD,H1H4N9,H1H,14,1,1,1,2, , ,2,2,2,2,2,2,2,1,2,9,1, , , ,2,2,4,4,3,2,3,1,5,2,1,1,1,2,1,3,3,1,1,2,1,1,1,0.98007152863766
227,45.58795,-73.614709,24660323,1356,SAINT-LEONARD,H1R1C4,H1R,15,1,1,2, , , , , , , , , , , , , , ,3,18, ,2,1,2,1,4,2,2,2,5,1,1,1,1,2,1,1,1,2,2,1,1,2, ,0.91357010076408
228,45.606984,-73.621614,24662747,1359,MONTREAL-NORD,H1G2M8,H1G,14,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,4,2,4,1, ,2,1,1,1,1,1,4,3,3,2,2,2,1,1,2, ,0.5614779907308399
229,45.589089,-73.640831,24662688,1372,MONTREAL-NORD,H1H4K9,H1H,14,1,1,1,2, , ,4,1,2,2,2,2,2,1,2,1,2, , , ,3,4,3,2,4,2,0,1,9,1,1,1,1,3,3,2,2,2,1,1,1,1,3,0.81856585972332
230,45.666379,-73.511942,24662935,1396,MONTREAL,H1A3A9,H1A,3,1,1,2, , , , , , , , , , , , , , ,99, , ,3,1,2,1,4,1, ,2,4,1,1,1,1,3,1,1,1,2,2,1,1,2, ,0.81856585972332
231,45.486034,-73.619741,24660652,1398,MONTREAL,H3W2N1,H3W,11,1,1,1,1, , ,2,1,2,2,2,2,1,2,2,9,2, , , ,1,3,3,4,2,3,0,1,9,1,1,2,2,1,2,2,3,1,1,1,1,1,1,2.30148156975812
232,45.607777,-73.543931,24660172,1405,MONTREAL,H1K3G1,H1K,10,1,1,2, , , , , , , , , , , , , , ,5, , ,1,5,3,1,4,1, ,2,9,1,1,1,1,1,4,2,1,2,2,1,1,2, ,2.30148156975812
233,45.550608,-73.560669,24662038,1409,MONTREAL,H1X3J7,H1X,4,1,1,2, , , , , , , , , , , , , , ,14,97, ,3,1,4,1,4,1, ,1,5,2,1,2,2,3,1,3,1,2,1,2,1,2, ,0.76672607558491
234,45.494302,-73.627989,24660690,1410,MONTREAL,H3T1H9,H3T,11,1,1,2, , , , , , , , , , , , , , ,99, , ,3,1,4,1,3,2,0,2,2,2,1,2,2,3,1,3,1,1,2,2,1,2, ,0.76672607558491
235,45.543689,-73.587421,24661972,1414,MONTREAL,H2G1X4,H2G,4,1,1,2, , , , , , , , , , , , , , ,1,97, ,1,1,3,1,4,2,0,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2, ,2.16279574167529
236,45.522792,-73.681832,24660563,1417,SAINT-LAURENT,H4L4L7,H4L,27,1,1,2, , , , , , , , , , , , , , ,1, , ,4,6,1,2,4,1, ,2,1,2,1,3,3,4,4,1,2,2,2,2,1,2, ,0.71318334403313
237,45.539246,-73.680194,24662543,1429,MONTREAL,H3M2Y5,H3M,9,1,1,1,2, , ,4,4,2,2,2,2,3,1,2,1,2, , , ,2,1,3,4,4,3,2,1,5,2,1,2,2,2,1,2,3,2,1,2,1,1,3,0.98007152863766
238,45.555015,-73.568593,24662006,1438,MONTREAL,H1X1V9,H1X,4,1,1,2, , , , , , , , , , , , , , ,4, , ,1,1,3,2,3,2,0,2,9,2,1,2,2,1,1,2,2,1,2,2,1,2, ,2.16279574167529
239,45.460539,-73.869715,24662328,1439,PIERREFONDS,H9J3P3,H9J,21,1,1,1,2, , ,3,1,2,2,2,2,1,2,2,1,1, , , ,3,1,3,2,4,4,0,1,6,1,1,3,3,3,1,2,2,2,1,1,1,1,2,0.81856585972332
240,45.419513,-73.645463,24660937,1443,LASALLE,H8R2K4,H8R,28,1,1,2, , , , , , , , , , , , , , ,3, , ,3,1,4,1,4,4,0,2,6,2,1,3,3,3,1,3,1,2,2,2,1,2, ,0.76672607558491
241,45.5552556624569,-73.6174629628658,24662626,1449,MONTREAL,H2E,H2E,6,1,1,1,1, , ,2,4,2,2,2,2,2,1,1,1,2, , , ,2,1,3,1,4,2,0,2,3,2,1,2,2,2,1,2,1,2,2,2,1,1,1,0.98007152863766
242,45.584432,-73.532814,24663315,1450,MONTREAL,H1N1T8,H1N,13,1,1,2, , , , , , , , , , , , , , ,5, , ,4,6,1,2,4,2,0,2,1,2,1,1,1,4,4,1,2,2,2,2,1,2, ,0.71318334403313
243,45.543728,-73.608554,24661471,1451,MONTREAL,H2E1W4,H2E,6,1,1,2, , , , , , , , , , , , , , ,5,4, ,2,1,4,2,4,1, ,2,5,2,1,2,2,2,1,3,2,2,2,2,1,2, ,0.98007152863766
244,45.611524,-73.540811,24660161,1459,MONTREAL,H1K4J1,H1K,10,1,1,2, , , , , , , , , , , , , , ,3,1, ,4,4,3,1,4,1, ,2,3,1,1,1,1,4,3,2,1,2,2,1,1,2, ,0.5614779907308399
245,45.512436,-73.62549,24663245,1485,MONTREAL,H3S2W3,H3S,11,1,1,2, , , , , , , , , , , , , , ,3, , ,4,4,4,3,4,1, ,1,4,2,1,2,2,4,3,3,2,2,1,2,1,2, ,0.71318334403313
246,45.504929,-73.555892,24661256,1495,MONTREAL,H2Y,H2Y,16,1,1,1,1, , ,2,1,2,2,2,2,1,2,2,1,2, , , ,1,1,4,1,4,2,1,1,6,1,1,2,2,1,1,3,1,2,1,1,1,1,1,2.30148156975812
247,45.45617,-73.566057,24661215,1496,VERDUN,H4G2Y9,H4G,7,1,1,2, , , , , , , , , , , , , , ,3, , ,3,5,2,1,4,1, ,2,1,2,2,2,2,3,4,1,1,2,2,2,2,2, ,0.76672607558491
248,45.46316,-73.632595,24660744,1497,MONTREAL,H4B2K3,H4B,11,1,1,1,97, , ,2,1,2,2,2,2,1,2,2,1,1, , , ,4,1,2,1,4,2,0,1,3,2,2,2,2,4,1,1,1,2,1,2,2,1,1,0.71318334403313
249,45.58999,-73.639322,24662689,1498,MONTREAL-NORD,H1H4G3,H1H,14,1,1,1,1, , ,1,1,2,2,2,2,1,2,2,1,2, , , ,2,1,3,4,2,2,0,2,2,1,1,1,1,2,1,2,3,1,2,1,1,1,1,0.91357010076408
250,45.562141,-73.653413,24662586,1501,MONTREAL,H2C1W7,H2C,9,1,1,1,2, , ,4,1,1,2,2,2,1,2,2,2,2, , , ,3,4,2,1,4,1, ,1,9,1,1,2,2,3,3,1,1,2,1,1,1,1,3,0.81856585972332
251,45.549562,-73.646003,24660494,1502,MONTREAL,H2M1T5,H2M,9,1,1,1,1, , ,2,1,2,2,2,2,2,2,2,1,2, , , ,2,1,4,2,4,2,2,1,3,1,1,2,2,2,1,3,2,2,1,1,1,1,1,0.91357010076408
252,45.52029,-73.565635,24661849,1505,MONTREAL,H2L1L2,H2L,16,1,1,1,97, , ,2,2,2,2,2,2,2,2,2,1,1, , , ,1,1,4,2,3,2,0,1,3,1,1,2,2,1,1,3,2,1,1,1,1,1,1,2.30148156975812
253,45.430572,-73.665037,24660926,1511,LASALLE,H8R4C4,H8R,28,1,1,1,1, , ,3,3,2,2,2,2,2,2,2,2,1, , , ,4,4,4,2,4,2,0,1,2,1,1,3,3,4,3,3,2,2,1,1,1,1,2,0.5614779907308399
254,45.492827,-73.565226,24663444,1518,MONTREAL,H3C6J4,H3C,5,1,1,1,1, , ,3,1,2,2,2,2,1,2,2,1,1, , , ,3,1,4,2,4,2,0,1,6,1,1,2,2,3,1,3,2,2,1,1,1,1,2,0.81856585972332
255,45.462681,-73.588718,24661028,1521,MONTREAL,H4E1J4,H4E,5,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,2,1,4,3,0,1,6,2,1,2,2,2,1,1,1,2,1,2,1,2, ,0.98007152863766
256,45.596328,-73.644059,24662692,1525,MONTREAL-NORD,H1H5V3,H1H,14,1,1,1,2, , ,4,2,2,2,2,2,2,2,1,9,1, , , ,3,6,3,4,4,6,1,1,9,2,1,1,1,3,4,2,3,2,1,2,1,1,3,0.76672607558491
257,45.644482,-73.497751,24662956,1532,MONTREAL,H1B3N2,H1B,17,1,1,1,2, , ,2,1,2,2,2,1,1,2,2,2,2, , , ,2,1,2,2,2,2,2,1,6,2,1,1,1,2,1,1,2,1,1,2,1,1,1,0.98007152863766
258,45.540899,-73.644356,24660480,1533,MONTREAL,H2N1S3,H2N,9,1,1,1,2, , ,2,1,2,2,2,2,3,1,1,1,2, , , ,1,1,4,1,4,2,2,2,4,2,1,2,2,1,1,3,1,2,2,2,1,1,1,2.16279574167529
259,45.640018,-73.598795,24662884,1535,MONTREAL,H1E1V6,H1E,3,1,1,2, , , , , , , , , , , , , , ,1,13,14,4,4,4,2,4,1, ,1,9,2,1,1,1,4,3,3,2,2,1,2,1,2, ,0.71318334403313
260,45.533947,-73.696497,24662557,1557,MONTREAL,H3M1Z2,H3M,9,1,1,2, , , , , , , , , , , , , , ,5, , ,2,6,3,1,1,3,2,2,9,2,2,2,2,2,4,2,1,1,2,2,2,2, ,0.98007152863766
261,45.483579,-73.587397,24663257,1560,WESTMOUNT,H3Z2E8,H3Z,8,1,1,1,5, , ,3,1,2,2,2,2,2,2,2,1,1, , , ,4,4,4,4,4,99,99,1,5,2,2,2,2,4,3,3,3,2,1,2,2,1,2,0.71318334403313
262,45.642134,-73.58962,24662883,1561,MONTREAL,H1E5W8,H1E,3,1,1,2, , , , , , , , , , , , , , ,5,4, ,2,5,2,1,4,3,2,2,4,2,1,1,1,2,4,1,1,2,2,2,1,2, ,0.98007152863766
263,45.526036,-73.606137,24661370,1565,MONTREAL,H2T3A2,H2T,2,1,1,1,1, , ,3,2,2,2,2,2,1,2,2,1,2, , , ,2,2,3,4,3,2,0,2,1,2,2,2,2,2,1,2,3,1,2,2,2,1,2,0.98007152863766
264,45.592983,-73.596912,24660281,1579,SAINT-LEONARD,H1P1G8,H1P,15,1,1,1,2, , ,4,1,2,2,2,2,1,2,2,1,2, , , ,4,4,4,2,4,2,0,1,6,1,1,1,1,4,3,3,2,2,1,1,1,1,3,0.5614779907308399
265,45.511161,-73.567278,24662114,1581,MONTREAL,H2X2T2,H2X,2,1,1,2, , , , , , , , , , , , , , ,97, , ,3,1,4,2,4,2,0,1,5,2,1,2,2,3,1,3,2,2,1,2,1,2, ,0.76672607558491
266,45.598197,-73.518475,24660084,1585,MONTREAL,H1L2W1,H1L,13,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,2,1,4,2,2,1,9,1,1,1,1,2,1,1,1,2,1,1,1,2, ,0.91357010076408
267,45.5552556624569,-73.6174629628658,24662626,1588,MONTREAL,H2E,H2E,6,1,1,2, , , , , , , , , , , , , , ,13, , ,4,6,9,2,4,1, ,1,9,2,1,2,2,4,4, ,2,2,1,2,1,2, ,0.71318334403313
268,45.473938,-73.58894,24661051,1589,MONTREAL,H4C3A4,H4C,5,1,1,1,2, , ,1,1,2,2,2,1,1,2,2,1,1, , , ,1,1,3,1,2,2,0,1,9,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2.16279574167529
269,45.438494,-73.897068,24663429,1594,KIRKLAND,H9J3V5,H9J,21,1,1,1,2, , ,3,4,2,2,2,2,3,1,2,1,1, , , ,2,5,3,1,4,2,2,1,9,2,2,3,3,2,4,2,1,2,1,2,2,1,2,0.98007152863766
270,45.627079,-73.588646,24662838,1596,MONTREAL,H1E5Y9,H1E,3,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,4,1,4,1, ,1,4,1,1,1,1,2,1,3,1,2,1,1,1,2, ,0.91357010076408
271,45.444419,-73.729432,24662236,1600,DORVAL,H9S3T7,H9S,20,1,1,1,2, , ,2,4,1,2,2,1,3,1,2,1,1, , , ,3,4,3,2,4,2,0,1,9,1,2,3,3,3,3,2,2,2,1,1,2,1,1,0.81856585972332
272,45.549223,-73.661255,24660504,1601,MONTREAL,H3L2L3,H3L,9,1,1,1,2, , ,3,1,2,2,2,2,2,1,2,1,1, , , ,3,1,4,2,4,2,0,1,6,2,1,2,2,3,1,3,2,2,1,2,1,1,2,0.76672607558491
273,45.54154,-73.54599,24661748,1604,MONTREAL,H1W2T6,H1W,13,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,1,1,4,1, ,2,9,2,1,1,1,4,3,1,1,2,2,2,1,2, ,0.71318334403313
274,45.55071,-73.593689,24661660,1605,MONTREAL,H1Y3C5,H1Y,4,1,1,1,2, , ,2,1,2,2,2,2,1,1,2,1,1, , , ,2,1,3,1,4,3,1,1,6,1,1,2,2,2,1,2,1,2,1,1,1,1,1,0.91357010076408
275,45.577669,-73.602185,24660393,1606,SAINT-LEONARD,H1R1T6,H1R,15,1,1,2, , , , , , , , , , , , , , ,3, , ,4,4,3,4,4,1, ,2,9,1,1,1,1,4,3,2,3,2,2,1,1,2, ,0.5614779907308399
276,45.447395,-73.586281,24661204,1607,VERDUN,H4H2E8,H4H,7,1,1,2, , , , , , , , , , , , , , ,3,13, ,4,4,1,2,4,1, ,1,9,2,1,2,2,4,3,1,2,2,1,2,1,2, ,0.71318334403313
277,45.592209,-73.638325,24662721,1614,MONTREAL-NORD,H1H4B2,H1H,14,1,1,2, , , , , , , , , , , , , , ,1, , ,1,1,1,4,2,3,0,2,9,2,1,1,1,1,1,1,3,1,2,2,1,2, ,2.16279574167529
278,45.611034,-73.549509,24660190,1618,ANJOU,H1K3A1,H1K,10,1,1,1,2, , ,3,2,1,2,2,2,2,1,2,9,1, , , ,4,4,3,4,4,1, ,2,1,2,1,1,1,4,3,2,3,2,2,2,1,1,2,0.71318334403313
279,45.525438,-73.576516,24661840,1632,MONTREAL,H2J3B2,H2J,2,1,1,1,1, , ,3,3,2,2,2,1,1,2,2,1,1, , , ,3,1,4,1,4,2,0,1,3,2,1,2,2,3,1,3,1,2,1,2,1,1,2,0.76672607558491
280,45.667826,-73.551657,24662940,1639,MONTREAL,H1C2E7,H1C,3,1,1,2, , , , , , , , , , , , , , ,1,5,4,4,4,4,2,4,1, ,2,9,2,1,1,1,4,3,3,2,2,2,2,1,2, ,0.71318334403313
281,45.585988,-73.639334,24662686,1642,MONTREAL-NORD,H1H2L9,H1H,14,1,1,2, , , , , , , , , , , , , , ,2,15, ,3,1,2,2,4,2,0,2,9,2,1,1,1,3,1,1,2,2,2,2,1,2, ,0.76672607558491
282,45.547228,-73.577014,24661989,1647,MONTREAL,H1Y2V6,H1Y,4,1,1,1,2,1, ,4,1,2,2,2,1,4,1,2,1,1, , , ,1,1,4,1,4,1, ,2,3,2,1,2,2,1,1,3,1,2,2,2,1,1,3,2.16279574167529
283,45.544233,-73.547236,24661757,1651,MONTREAL,H1W3A6,H1W,13,1,1,1,2, , ,2,4,2,2,2,2,1,1,2,1,1, , , ,3,6,1,1,4,1, ,2,9,1,1,1,1,3,4,1,1,2,2,1,1,1,1,0.81856585972332
284,45.521936,-73.608252,24661394,1658,OUTREMONT,H2V3W7,H2V,1,1,1,2, , , , , , , , , , , , , , ,4, , ,2,1,2,1,4,2,2,2,9,2,1,2,2,2,1,1,1,2,2,2,1,2, ,0.98007152863766
285,45.588388,-73.515723,24660095,1662,MONTREAL,H1L6E3,H1L,13,1,1,1,1, , ,1,3,2,2,2,2,2,1,1,1,2, , , ,1,3,2,1,4,3,0,2,3,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2.16279574167529
286,45.484554,-73.594645,24661067,1663,WESTMOUNT,H3Z2G5,H3Z,8,1,1,2, , , , , , , , , , , , , , ,97, , ,4,4,4,4,4,1, ,2,9,2,1,2,2,4,3,3,3,2,2,2,1,2, ,0.71318334403313
287,45.607193,-73.550634,24660166,1666,ANJOU,H1K1M8,H1K,10,1,1,1,2, , ,4,1,2,2,2,2,1,1,2,1,1, , , ,3,6,4,1,4,3,1,1,6,1,1,1,1,3,4,3,1,2,1,1,1,1,3,0.81856585972332
288,45.582282,-73.569224,24661697,1668,SAINT-LEONARD,H1T2J5,H1T,4,1,1,2, , , , , , , , , , , , , , ,4, , ,2,2,3,1,4,1, ,2,4,2,1,2,2,2,1,2,1,2,2,2,1,2, ,0.98007152863766
289,45.448472,-73.574102,24661166,1671,VERDUN,H4H2A6,H4H,7,1,1,1,2, , ,2,1,2,2,2,2,2,1,2,1,2, , , ,2,5,4,1,4,2,2,2,6,1,1,2,2,2,4,3,1,2,2,1,1,1,1,0.91357010076408
290,45.52024,-73.652568,24661595,1676,MONT-ROYAL,H3P3G6,H3P,33,1,1,2, , , , , , , , , , , , , , ,4, , ,4,4,4,4,2,1, ,2,2,2,1,2,2,4,3,3,3,1,2,2,1,2, ,0.71318334403313
291,45.653809,-73.571822,24662891,1678,MONTREAL,H1E7B2,H1E,3,1,1,1,2, , ,4,2,2,2,2,2,3,2,2,1,1, , , ,2,1,2,1,4,3,1,1,6,1,1,1,1,2,1,1,1,2,1,1,1,1,3,0.91357010076408
292,45.556494,-73.568036,24662005,1681,MONTREAL,H1X2K7,H1X,4,1,1,2, , , , , , , , , , , , , , ,7,1, ,4,4,1,4,4,1, ,2,9,2,1,2,2,4,3,1,3,2,2,2,1,2, ,0.71318334403313
293,45.556063,-73.606327,24661489,1682,MONTREAL,H2A1N1,H2A,6,1,1,2, , , , , , , , , , , , , , ,1, , ,2,1,3,4,4,2,0,2,4,2,1,2,2,2,1,2,3,2,2,2,1,2, ,0.98007152863766
294,45.632113,-73.614604,24662821,1686,MONTREAL,H1E6N1,H1E,3,1,1,1,1, , ,2,1,2,2,2,2,1,2,2,1,1, , , ,3,4,4,2,4,2,0,1,9,2,1,1,1,3,3,3,2,2,1,2,1,1,1,0.76672607558491
295,45.554076,-73.628924,24662600,1690,MONTREAL,H2M2M9,H2M,9,1,1,2, , , , , , , , , , , , , , ,99, , ,3,1,4,1,4,1, ,1,4,1,1,2,2,3,1,3,1,2,1,1,1,2, ,0.81856585972332
296,45.67275,-73.497928,24660013,1695,MONTREAL,H1A1L2,H1A,3,1,1,2, , , , , , , , , , , , , , ,15,9, ,3,6,2,1,4,3,0,1,4,2,1,1,1,3,4,1,1,2,1,2,1,2, ,0.76672607558491
297,45.427584,-73.622668,24662180,1696,LASALLE,H8N2G3,H8N,12,1,1,2, , , , , , , , , , , , , , ,99, , ,2,4,1,2,3,1, ,2,1,1,1,3,3,2,3,1,2,1,2,1,1,2, ,0.91357010076408
298,45.546249,-73.548209,24661771,1699,MONTREAL,H1W1M3,H1W,13,1,1,2, , , , , , , , , , , , , , ,3,12, ,3,1,2,1,4,1, ,2,5,2,1,1,1,3,1,1,1,2,2,2,1,2, ,0.76672607558491
299,45.677229,-73.500753,24660016,1700,MONTREAL,H1A5J4,H1A,3,1,1,2, , , , , , , , , , , , , , ,1,4, ,3,1,2,2,4,2,0,1,3,1,1,1,1,3,1,1,2,2,1,1,1,2, ,0.81856585972332
300,45.567753,-73.651822,24662649,1717,MONTREAL,H2B2A1,H2B,9,1,1,1,2, , ,1,1,1,2,2,2,2,2,1,1,1, , , ,2,1,4,4,2,2,2,2,3,1,1,2,2,2,1,3,3,1,2,1,1,1,1,0.91357010076408
301,45.588487,-73.558808,24660141,1721,MONTREAL,H1M1Z4,H1M,13,1,1,2, , , , , , , , , , , , , , ,1, , ,1,3,3,1,4,3,0,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2, ,2.30148156975812
302,45.468205,-73.617426,24660730,1724,MONTREAL,H4A2N6,H4A,11,1,1,1,2, , ,2,1,2,2,2,2,2,2,2,1,2, , , ,4,4,3,4,4,2,0,1,2,1,2,2,2,4,3,2,3,2,1,1,2,1,1,0.5614779907308399
303,45.488719,-73.784564,24662408,1730,DOLLARD-DES-ORMEAUX,H9B2T8,H9B,19,1,1,1,2, , ,3,3,1,2,2,2,2,1,2,1,2, , , ,1,1,4,4,4,6,1,1,6,2,1,3,3,1,1,3,3,2,1,2,1,1,2,2.16279574167529
304,45.582445,-73.532272,24663317,1739,MONTREAL,H1N3C4,H1N,13,1,1,2, , , , , , , , , , , , , , ,1, , ,4,4,2,2,4,1, ,2,3,1,1,1,1,4,3,1,2,2,2,1,1,2, ,0.5614779907308399
305,45.664958,-73.499289,24660027,1742,POINTE-AUX-TREMBLES,H1A5R1,H1A,3,1,1,2, , , , , , , , , , , , , , ,18, , ,2,6,4,1,4,2,4,1,6,2,1,1,1,2,4,3,1,2,1,2,1,2, ,0.98007152863766
306,45.537404,-73.646234,24660484,1745,MONTREAL,H2N1X3,H2N,9,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,2,2,4,2,0,2,2,2,1,2,2,4,3,1,2,2,2,2,1,2, ,0.71318334403313
307,45.46355,-73.881293,24663083,1751,PIERREFONDS,H9J2A6,H9J,21,1,1,1,2,1, ,4,3,1,2,1,1,4,2,1,1,1, , , ,2,1,3,2,4,4,1,1,6,2,1,3,3,2,1,2,2,2,1,2,1,1,3,0.98007152863766
308,45.524105,-73.559509,24661884,1759,MONTREAL,H2L2W2,H2L,16,1,1,2, , , , , , , , , , , , , , ,13, , ,4,4,2,1,4,2,0,1,2,1,1,2,2,4,3,1,1,2,1,1,1,2, ,0.5614779907308399
309,45.54516,-73.697483,24662515,1762,MONTREAL,H3M2Z9,H3M,9,1,1,1,1,3, ,4,1,1,2,2,2,4,2,2,9,1, , , ,3,2,4,1,4,2,0,1,3,2,1,2,2,3,1,3,1,2,1,2,1,1,3,0.76672607558491
310,45.509893,-73.690157,24660581,1764,MONTREAL,H4R1T3,H4R,27,1,1,2, , , , , , , , , , , , , , ,1, , ,1,2,4,4,3,4,2,1,6,2,1,3,3,1,1,3,3,1,1,2,1,2, ,2.16279574167529
311,45.538667,-73.622599,24660442,1769,MONTREAL,H2R2A3,H2R,6,1,1,1,2, , ,4,1,1,2,2,1,2,2,2,1,1, , , ,4,4,1,4,4,2,0,1,9,1,1,2,2,4,3,1,3,2,1,1,1,1,3,0.5614779907308399
312,45.466541,-73.862958,24663181,1775,PIERREFONDS,H9H4V4,H9H,26,1,1,1,2, , ,2,1,2,2,2,2,2,1,2,1,2, , , ,1,1,4,1,3,2,2,1,6,2,1,3,3,1,1,3,1,1,1,2,1,1,1,2.16279574167529
313,45.505256,-73.719759,24663422,1784,SAINT-LAURENT,H4R3L1,H4R,27,1,1,1,3, , ,2,1,2,2,2,1,1,2,2,1,2, , , ,2,1,4,4,2,3,0,1,6,2,2,3,3,2,1,3,3,1,1,2,2,1,1,0.98007152863766
314,45.553594,-73.542603,24662066,1785,MONTREAL,H1V2N8,H1V,13,1,1,1,5, , ,2,3,2,2,2,2,3,1,1,1,1, , , ,2,3,4,1,4,2,0,2,3,1,1,1,1,2,2,3,1,2,2,1,1,1,1,0.91357010076408
315,45.58101,-73.643751,24662712,1791,MONTREAL-NORD,H1H5E3,H1H,14,1,1,2, , , , , , , , , , , , , , ,5, , ,2,2,2,2,2,2,0,2,9,2,1,1,1,2,1,1,2,1,2,2,1,2, ,0.98007152863766
316,45.496964,-73.87177,24663059,1793,L'ILE-BIZARD,H9C1V8,H9C,26,1,1,1,2, , ,2,1,2,2,2,2,1,2,2,1,2, , , ,2,1,4,2,4,2,2,1,6,1,1,3,3,2,1,3,2,2,1,1,1,1,1,0.91357010076408
317,45.579746,-73.602494,24660394,1795,SAINT-LEONARD,H1R2W9,H1R,15,1,1,1,2, , ,2,1,2,2,2,2,1,2,2,1,2, , , ,2,1,4,4,4,3,0,1,6,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0.91357010076408
318,45.478758,-73.622755,24660645,1803,MONTREAL,H4A3G2,H4A,11,1,1,1,2,1, ,4,1,1,2,1,2,1,2,2,1,1, , , ,4,4,4,1,4,1, ,1,9,2,1,2,2,4,3,3,1,2,1,2,1,1,3,0.71318334403313
319,45.578723,-73.607699,24660376,1813,SAINT-LEONARD,H1R1R5,H1R,15,1,1,1,2, , ,3,1,2,2,2,2,1,2,2,9,1, , , ,2,1,2,1,4,3,1,1,6,1,1,1,1,2,1,1,1,2,1,1,1,1,2,0.91357010076408
320,45.498052,-73.851472,24663051,1814,PIERREFONDS,H8Z2X8,H8Z,25,1,1,2, , , , , , , , , , , , , , ,5, , ,4,4,3,4,4,2,0,2,9,2,2,3,3,4,3,2,3,2,2,2,2,2, ,0.71318334403313
321,45.562066,-73.642343,24662591,1821,MONTREAL,H2M2C6,H2M,9,1,1,2, , , , , , , , , , , , , , ,13,12, ,4,4,4,2,4,1, ,2,9,2,1,2,2,4,3,3,2,2,2,2,1,2, ,0.71318334403313
322,45.446466,-73.649565,24660814,1827,LACHINE,H8R1M6,H8R,28,1,1,2, , , , , , , , , , , , , , ,4,1,2,3,1,3,1,4,4,0,1,4,1,1,3,3,3,1,2,1,2,1,1,1,2, ,0.81856585972332
323,45.47403,-73.644978,24660766,1828,COTE SAINT-LUC,H4V1G3,H4V,18,1,1,2, , , , , , , , , , , , , , ,99, , ,3,2,4,1,4,1, ,2,9,1,2,3,3,3,1,3,1,2,2,1,2,2, ,0.81856585972332
324,45.508913,-73.722711,24663422,1833,SAINT-LAURENT,H4R3K2,H4R,27,1,1,2, , , , , , , , , , , , , , ,4, , ,2,4,3,1,4,2,3,1,9,2,2,3,3,2,3,2,1,2,1,2,2,2, ,0.98007152863766
325,45.520139,-73.588514,24661422,1834,MONTREAL,H2T2T4,H2T,2,1,1,1,1, , ,3,4,2,2,2,2,1,2,2,2,2, , , ,2,5,4,1,4,1, ,1,1,1,1,2,2,2,4,3,1,2,1,1,1,1,2,0.91357010076408
326,45.526275,-73.712288,24663253,1838,MONTREAL,H4J2N3,H4J,9,1,1,1,5, , ,1,2,2,2,2,2,2,1,2,1,1, , , ,1,3,2,3,4,3,5,2,9,2,1,2,2,1,2,1,2,2,2,2,1,1,1,2.16279574167529
327,45.556136,-73.561697,24662069,1851,MONTREAL,H1X2E4,H1X,4,1,1,2, , , , , , , , , , , , , , ,1, , ,4,2,4,2,4,1, ,2,3,2,1,2,2,4,1,3,2,2,2,2,1,2, ,0.71318334403313
328,45.547897,-73.68399,24662518,1856,MONTREAL,H3L3H6,H3L,9,1,1,2, , , , , , , , , , , , , , ,1,4,97,3,4,4,2,4,1, ,1,5,2,1,2,2,3,3,3,2,2,1,2,1,2, ,0.76672607558491
329,45.572923,-73.643932,24662975,1863,MONTREAL,H2B2S1,H2B,9,1,1,2, , , , , , , , , , , , , , ,3, , ,3,1,3,1,4,2,0,1,6,1,1,2,2,3,1,2,1,2,1,1,1,2, ,0.81856585972332
